COURSE,E23_LEARNING,E23_MOTIVATION,E23_FEEDBACK,E23_WORKLOAD
22005,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22050,,,,
22051,"[0, 1, 5, 19, 23]","[0, 4, 12, 20, 12]","[1, 3, 6, 12, 25]","[0, 7, 22, 11, 7]"
22052,,,,
22053,"[1, 0, 0, 3, 6]","[0, 0, 0, 3, 7]","[0, 0, 1, 3, 6]","[0, 0, 4, 5, 1]"
22054,,,,
22057,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22060,"[0, 0, 0, 2, 1]","[0, 0, 0, 2, 1]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 3]"
22061,"[0, 0, 1, 2, 2]","[0, 0, 1, 2, 2]","[0, 1, 0, 1, 3]","[0, 1, 0, 4, 0]"
22100,"[1, 0, 1, 2, 10]","[1, 0, 1, 3, 9]","[1, 2, 2, 5, 4]","[1, 2, 6, 4, 1]"
22101,"[1, 3, 3, 13, 14]","[3, 5, 7, 10, 9]","[1, 1, 6, 11, 15]","[1, 5, 17, 6, 5]"
22102,"[0, 1, 0, 3, 9]","[1, 1, 2, 4, 5]","[1, 2, 0, 7, 3]","[0, 0, 7, 4, 2]"
22107,,,,
22111,"[2, 10, 10, 19, 16]","[7, 14, 11, 12, 11]","[4, 5, 16, 17, 12]","[3, 14, 25, 11, 2]"
22112,"[0, 2, 1, 4, 15]","[2, 1, 2, 6, 9]","[1, 1, 4, 0, 14]","[0, 0, 5, 9, 6]"
22113,,,,
22115,,,,
22117,,,,
22123,,,,
22125,,,,
22126,"[0, 0, 3, 5, 31]","[0, 1, 2, 13, 23]","[2, 6, 6, 12, 13]","[0, 1, 24, 9, 5]"
22140,"[0, 4, 5, 8, 6]","[5, 4, 3, 5, 6]","[2, 0, 5, 10, 5]","[1, 3, 7, 9, 2]"
22145,"[1, 2, 4, 12, 10]","[1, 0, 8, 11, 7]","[6, 7, 7, 6, 1]","[0, 4, 13, 7, 3]"
22160,"[1, 7, 4, 28, 44]","[6, 4, 9, 26, 38]","[5, 3, 8, 26, 41]","[3, 8, 34, 27, 11]"
22161,"[0, 1, 2, 6, 16]","[0, 0, 5, 6, 14]","[0, 3, 2, 7, 13]","[0, 2, 11, 6, 6]"
22163,,,,
22175,,,,
22179,"[0, 2, 0, 13, 12]","[0, 3, 5, 8, 11]","[3, 2, 7, 2, 13]","[3, 4, 16, 2, 2]"
22180,"[0, 4, 4, 17, 14]","[1, 4, 8, 11, 14]","[0, 3, 7, 10, 18]","[0, 10, 18, 9, 1]"
22201,,,,
22202,,,,
22203,"[0, 1, 0, 5, 8]","[1, 1, 1, 5, 6]","[0, 3, 3, 3, 4]","[0, 0, 9, 5, 0]"
22205,,,,
22206,,,,
22207,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]","[0, 0, 2, 0, 0]"
22208,"[0, 4, 3, 16, 15]","[3, 9, 6, 13, 7]","[12, 7, 8, 9, 2]","[0, 4, 11, 12, 10]"
22210,"[0, 0, 3, 9, 6]","[0, 4, 5, 6, 3]","[7, 4, 3, 4, 0]","[0, 0, 11, 6, 1]"
22211,,,,
22230,,,,
22231,"[3, 16, 13, 9, 3]","[9, 8, 14, 10, 3]","[1, 8, 8, 19, 8]","[2, 13, 18, 6, 5]"
22232,,,,
22235,,,,
22236,,,,
22237,"[2, 2, 6, 16, 18]","[3, 5, 10, 16, 10]","[3, 2, 13, 16, 10]","[2, 8, 25, 5, 3]"
22281,,,,
22282,,,,
22283,"[1, 0, 1, 5, 12]","[1, 1, 4, 7, 6]","[0, 0, 3, 5, 11]","[1, 1, 6, 2, 9]"
22284,,,,
22285,"[0, 3, 4, 7, 7]","[1, 2, 8, 5, 5]","[0, 1, 6, 7, 6]","[1, 4, 12, 0, 2]"
22400,,,,
22403,,,,
22435,"[0, 2, 7, 15, 6]","[2, 4, 9, 12, 3]","[0, 4, 6, 12, 8]","[0, 7, 16, 6, 1]"
22437,,,,
22438,"[2, 3, 18, 28, 8]","[4, 8, 23, 18, 5]","[3, 7, 15, 19, 14]","[1, 3, 25, 14, 14]"
22439,,,,
22446,,,,
22481,"[0, 3, 1, 6, 7]","[1, 3, 3, 7, 3]","[3, 5, 5, 3, 1]","[0, 0, 13, 3, 0]"
22485,"[0, 1, 2, 5, 9]","[1, 3, 1, 4, 8]","[0, 7, 1, 5, 4]","[0, 0, 2, 10, 5]"
22486,,,,
22487,,,,
22506,,,,
22507,,,,
22508,,,,
22510,,,,
22511,"[0, 0, 2, 2, 8]","[0, 0, 4, 3, 4]","[0, 0, 2, 4, 5]","[0, 2, 7, 2, 0]"
22512,,,,
22513,,,,
22525,"[0, 0, 2, 2, 4]","[0, 1, 2, 2, 3]","[1, 1, 1, 1, 4]","[0, 0, 3, 3, 2]"
22530,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 1, 2, 0, 0]"
22600,"[2, 2, 3, 12, 15]","[3, 3, 6, 15, 7]","[0, 0, 4, 13, 17]","[1, 11, 19, 2, 1]"
22602,,,,
22603,"[0, 2, 3, 5, 5]","[2, 2, 4, 1, 5]","[0, 0, 3, 6, 5]","[1, 0, 5, 5, 3]"
22604,,,,
22610,,,,
22611,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22612,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
22652,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22656,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22680,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]"
22681,,,,
22800,,,,
23101,"[1, 8, 11, 16, 5]","[1, 4, 10, 19, 7]","[1, 2, 4, 16, 18]","[0, 6, 21, 8, 4]"
23102,,,,
23205,"[0, 1, 5, 10, 16]","[1, 3, 6, 13, 9]","[2, 2, 10, 9, 9]","[1, 6, 14, 8, 3]"
23206,,,,
23210,"[0, 0, 0, 4, 3]","[0, 0, 1, 3, 2]","[0, 0, 2, 1, 2]","[0, 0, 1, 3, 1]"
23212,,,,
23214,"[1, 2, 2, 16, 12]","[2, 2, 4, 9, 15]","[4, 4, 3, 10, 11]","[3, 11, 10, 4, 4]"
23216,,,,
23220,"[0, 1, 1, 2, 3]","[1, 1, 1, 1, 3]","[0, 2, 3, 0, 2]","[0, 0, 6, 1, 0]"
23255,,,,
23256,,,,
23257,,,,
23258,,,,
23260,"[0, 1, 2, 5, 10]","[1, 0, 3, 7, 7]","[0, 3, 4, 6, 5]","[0, 5, 6, 5, 2]"
23261,,,,
23262,,,,
23263,"[0, 0, 0, 2, 4]","[0, 1, 1, 1, 3]","[1, 0, 2, 1, 2]","[0, 0, 6, 0, 0]"
23272,"[0, 0, 2, 2, 6]","[0, 0, 1, 6, 2]","[0, 0, 1, 5, 2]","[0, 0, 2, 6, 1]"
23301,"[0, 0, 1, 1, 4]","[0, 0, 0, 4, 2]","[0, 0, 2, 2, 2]","[0, 1, 4, 1, 0]"
23302,,,,
23360,"[0, 0, 0, 1, 5]","[0, 0, 1, 3, 2]","[0, 1, 0, 1, 4]","[0, 0, 4, 1, 1]"
23511,"[1, 0, 0, 8, 8]","[2, 0, 3, 7, 5]","[2, 3, 4, 4, 4]","[0, 1, 7, 6, 3]"
23520,,,,
23521,"[1, 2, 7, 14, 9]","[2, 3, 5, 16, 7]","[0, 5, 3, 14, 11]","[2, 3, 18, 6, 4]"
23522,"[0, 0, 0, 2, 2]","[0, 0, 0, 1, 3]","[0, 0, 0, 0, 4]","[0, 0, 3, 1, 0]"
23531,,,,
23532,,,,
23552,,,,
23564,"[0, 0, 5, 5, 3]","[0, 1, 2, 7, 3]","[0, 0, 2, 5, 5]","[0, 0, 5, 5, 3]"
23662,"[0, 0, 2, 4, 7]","[0, 1, 0, 10, 2]","[0, 0, 5, 6, 2]","[0, 1, 6, 2, 4]"
23711,"[1, 3, 3, 5, 2]","[2, 3, 2, 7, 0]","[6, 3, 2, 3, 0]","[0, 4, 8, 1, 1]"
23732,"[0, 1, 3, 12, 9]","[2, 2, 7, 9, 5]","[1, 4, 10, 8, 2]","[1, 5, 12, 6, 1]"
23832,,,,
23837,,,,
23839,,,,
23841,,,,
23842,,,,
23901,"[0, 0, 0, 1, 7]","[0, 0, 1, 2, 4]","[0, 0, 0, 1, 6]","[0, 1, 2, 4, 0]"
23902,"[0, 0, 2, 8, 1]","[0, 2, 3, 5, 1]","[0, 0, 2, 5, 4]","[0, 1, 8, 2, 0]"
23925,"[0, 0, 2, 7, 2]","[1, 1, 2, 5, 2]","[2, 2, 1, 3, 3]","[1, 0, 6, 2, 2]"
23926,"[1, 0, 2, 3, 1]","[1, 1, 1, 3, 1]","[3, 2, 0, 1, 1]","[1, 2, 4, 0, 0]"
23932,,,,
23936,,,,
23937,"[0, 2, 3, 4, 1]","[1, 3, 2, 4, 0]","[1, 1, 3, 4, 1]","[1, 2, 4, 1, 2]"
23952,"[0, 0, 2, 4, 13]","[1, 1, 4, 6, 7]","[2, 1, 3, 3, 10]","[0, 1, 3, 6, 9]"
23953,"[0, 0, 2, 0, 4]","[0, 0, 1, 3, 1]","[0, 0, 1, 0, 4]","[0, 0, 4, 1, 0]"
23963,"[0, 1, 2, 4, 4]","[0, 2, 4, 2, 3]","[1, 0, 6, 2, 2]","[1, 1, 7, 1, 1]"
23982,"[0, 0, 1, 3, 6]","[0, 1, 1, 4, 4]","[0, 0, 0, 1, 9]","[0, 2, 5, 2, 1]"
23F11,,,,
23F12,,,,
23F13,,,,
23F14,,,,
23F15,,,,
23F16,,,,
25102,,,,
25104,,,,
25105,,,,
25106,"[0, 0, 3, 7, 2]","[0, 3, 0, 7, 2]","[2, 3, 3, 2, 2]","[0, 1, 10, 1, 0]"
25107,,,,
25108,"[0, 0, 0, 2, 3]","[0, 0, 0, 1, 4]","[0, 0, 0, 4, 1]","[1, 2, 0, 1, 1]"
25201,,,,
25202,"[1, 0, 0, 0, 2]","[1, 0, 0, 0, 2]","[0, 1, 0, 1, 1]","[0, 0, 2, 0, 1]"
25203,,,,
25204,"[0, 0, 0, 2, 0]","[0, 0, 0, 2, 0]","[0, 0, 0, 2, 0]","[0, 0, 2, 0, 0]"
25205,,,,
25206,,,,
25207,,,,
25208,,,,
25209,,,,
25210,"[0, 1, 0, 1, 0]","[0, 1, 1, 0, 0]","[0, 1, 1, 0, 0]","[0, 1, 1, 0, 0]"
25211,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
25212,"[0, 0, 2, 0, 0]","[0, 2, 0, 0, 0]","[0, 0, 2, 0, 0]","[0, 1, 0, 1, 0]"
25302,"[0, 0, 4, 6, 10]","[0, 2, 4, 7, 7]","[0, 3, 6, 4, 7]","[0, 4, 13, 1, 2]"
25303,"[0, 0, 0, 1, 4]","[0, 0, 0, 2, 3]","[0, 0, 0, 1, 4]","[0, 0, 2, 3, 0]"
25310,,,,
25311,"[0, 1, 2, 3, 5]","[0, 2, 1, 5, 3]","[0, 1, 0, 3, 7]","[0, 2, 6, 2, 1]"
25312,"[0, 0, 2, 1, 2]","[0, 2, 1, 0, 2]","[0, 0, 0, 2, 3]","[0, 0, 0, 4, 1]"
25313,,,,
25314,,,,
25315,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
25316,,,,
25317,,,,
25318,"[0, 0, 0, 3, 2]","[0, 0, 2, 1, 2]","[0, 1, 2, 0, 2]","[0, 2, 2, 0, 1]"
25321,,,,
25322,,,,
25323,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 2, 0]","[0, 0, 0, 1, 1]"
25324,,,,
25325,"[1, 4, 3, 6, 5]","[1, 2, 6, 8, 2]","[0, 8, 5, 5, 1]","[1, 8, 7, 2, 1]"
25326,,,,
25327,,,,
25328,"[0, 1, 1, 3, 6]","[0, 0, 4, 5, 2]","[0, 0, 1, 4, 6]","[0, 2, 0, 4, 5]"
25331,,,,
25334,"[0, 2, 2, 2, 3]","[0, 3, 1, 2, 3]","[0, 3, 3, 0, 3]","[0, 0, 5, 1, 3]"
25335,,,,
25336,,,,
25340,,,,
25341,,,,
25342,,,,
25343,,,,
25344,,,,
25345,"[0, 0, 0, 3, 3]","[0, 0, 0, 4, 2]","[0, 1, 1, 2, 2]","[0, 1, 0, 3, 2]"
25346,"[0, 0, 1, 0, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 0, 3]","[0, 0, 1, 2, 0]"
25347,,,,
25348,,,,
25349,,,,
25350,"[0, 1, 0, 1, 2]","[0, 0, 2, 0, 2]","[0, 1, 1, 1, 1]","[0, 1, 0, 3, 0]"
25616,,,,
25617,,,,
25618,,,,
25619,,,,
25621,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
25622,,,,
25801,,,,
25803,,,,
25805,,,,
25807,,,,
25808,,,,
25809,,,,
25811,,,,
25812,,,,
25813,,,,
25814,,,,
25815,,,,
25816,,,,
25817,,,,
25818,,,,
25819,,,,
25820,,,,
25821,,,,
25822,,,,
25823,,,,
25824,,,,
25825,,,,
25826,,,,
25827,,,,
25829,,,,
25830,,,,
25831,,,,
25832,,,,
26001,"[3, 7, 14, 18, 7]","[4, 13, 9, 17, 6]","[4, 9, 14, 17, 5]","[0, 6, 28, 10, 5]"
26002,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
26003,,,,
26004,,,,
26008,"[1, 2, 4, 18, 20]","[2, 5, 5, 13, 20]","[2, 3, 6, 16, 18]","[6, 9, 17, 6, 7]"
26010,"[0, 5, 5, 2, 2]","[3, 5, 3, 3, 0]","[2, 4, 3, 2, 3]","[1, 2, 7, 3, 1]"
26020,"[22, 46, 47, 46, 18]","[40, 53, 43, 32, 11]","[31, 36, 47, 43, 21]","[12, 23, 77, 42, 24]"
26021,,,,
26022,,,,
26050,"[1, 7, 12, 41, 32]","[4, 6, 20, 33, 30]","[2, 7, 8, 38, 37]","[2, 26, 41, 16, 7]"
26124,,,,
26125,,,,
26127,,,,
26130,"[0, 0, 2, 1, 5]","[0, 0, 2, 2, 4]","[0, 1, 2, 2, 3]","[0, 1, 5, 2, 0]"
26134,"[0, 0, 0, 3, 6]","[0, 0, 0, 5, 4]","[0, 2, 1, 5, 1]","[0, 1, 6, 2, 0]"
26171,"[0, 2, 12, 12, 6]","[1, 6, 15, 5, 5]","[1, 5, 7, 11, 8]","[0, 2, 16, 11, 3]"
26173,"[1, 1, 3, 13, 10]","[1, 1, 5, 15, 6]","[0, 1, 8, 9, 10]","[0, 2, 11, 10, 4]"
26174,"[0, 0, 1, 6, 3]","[1, 0, 3, 2, 4]","[0, 1, 0, 2, 7]","[0, 2, 7, 0, 1]"
26200,,,,
26201,,,,
26211,,,,
26220,,,,
26222,"[1, 0, 8, 17, 11]","[3, 2, 11, 14, 7]","[0, 1, 3, 11, 22]","[1, 4, 18, 10, 4]"
26225,,,,
26231,,,,
26236,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 2, 1]","[0, 0, 2, 1, 0]"
26245,,,,
26255,"[0, 0, 0, 2, 0]","[0, 0, 1, 0, 1]","[0, 0, 1, 0, 1]","[0, 0, 1, 1, 0]"
26261,"[0, 0, 0, 2, 5]","[0, 0, 0, 3, 4]","[0, 0, 0, 4, 3]","[0, 3, 4, 0, 0]"
26263,,,,
26271,,,,
26280,,,,
26290,"[0, 1, 1, 2, 4]","[0, 0, 0, 4, 4]","[0, 0, 1, 0, 7]","[0, 2, 5, 0, 1]"
26300,"[0, 3, 13, 11, 2]","[5, 5, 9, 8, 2]","[1, 8, 5, 10, 5]","[0, 4, 10, 10, 5]"
26317,,,,
26371,"[0, 0, 4, 11, 11]","[0, 0, 6, 9, 11]","[0, 0, 6, 8, 12]","[0, 3, 15, 3, 4]"
26374,,,,
26400,,,,
26407,"[0, 0, 0, 1, 3]","[0, 0, 1, 1, 2]","[0, 0, 0, 1, 3]","[0, 0, 2, 0, 2]"
26411,"[0, 1, 1, 6, 36]","[1, 0, 4, 9, 30]","[1, 0, 1, 9, 32]","[2, 2, 26, 9, 5]"
26416,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 3, 0, 0]"
26422,"[1, 1, 5, 8, 10]","[1, 4, 6, 10, 4]","[1, 4, 9, 6, 4]","[1, 1, 11, 8, 3]"
26426,,,,
26428,,,,
26433,"[1, 0, 0, 14, 8]","[1, 2, 5, 9, 6]","[1, 0, 3, 7, 12]","[1, 2, 12, 7, 1]"
26436,"[1, 5, 8, 21, 12]","[9, 6, 11, 10, 11]","[6, 12, 14, 7, 8]","[1, 6, 17, 10, 13]"
26438,"[0, 1, 3, 4, 13]","[0, 2, 3, 6, 9]","[0, 0, 3, 6, 11]","[0, 0, 11, 4, 5]"
26444,,,,
26446,,,,
26455,,,,
26471,,,,
26474,"[0, 0, 1, 5, 3]","[0, 0, 1, 4, 4]","[0, 1, 1, 3, 4]","[0, 3, 3, 2, 1]"
26510,,,,
26620,,,,
26701,,,,
26702,,,,
26800,"[0, 0, 0, 0, 3]","[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]","[0, 1, 1, 0, 0]"
26932,,,,
26933,,,,
26944,,,,
26970,,,,
26991,,,,
27002,"[0, 11, 20, 45, 15]","[1, 11, 29, 37, 13]","[15, 25, 33, 16, 1]","[9, 31, 36, 12, 2]"
27016,"[1, 5, 14, 35, 52]","[1, 8, 17, 41, 39]","[4, 8, 25, 31, 38]","[2, 16, 48, 30, 9]"
27020,"[59, 52, 50, 33, 15]","[85, 62, 33, 18, 9]","[82, 58, 39, 19, 9]","[21, 42, 101, 26, 14]"
27022,,,,
27023,,,,
27026,"[1, 4, 9, 26, 35]","[3, 17, 13, 29, 12]","[16, 23, 22, 8, 5]","[1, 4, 31, 24, 13]"
27027,"[1, 3, 0, 13, 26]","[0, 5, 1, 11, 26]","[2, 7, 9, 13, 12]","[0, 2, 21, 14, 6]"
27034,,,,
27035,,,,
27051,,,,
27062,"[0, 0, 1, 7, 7]","[1, 1, 2, 8, 3]","[2, 2, 4, 2, 5]","[0, 1, 5, 7, 2]"
27070,,,,
27075,,,,
27101,,,,
27220,,,,
27230,"[0, 1, 4, 17, 30]","[1, 1, 17, 20, 10]","[5, 10, 12, 14, 8]","[0, 7, 24, 16, 2]"
27246,"[0, 1, 3, 4, 12]","[0, 2, 6, 3, 9]","[4, 4, 2, 5, 5]","[0, 3, 8, 3, 6]"
27247,"[0, 0, 0, 2, 6]","[0, 0, 1, 2, 5]","[0, 1, 0, 4, 3]","[0, 0, 3, 2, 3]"
27255,,,,
27325,,,,
27330,,,,
27410,"[4, 11, 9, 11, 3]","[16, 10, 4, 6, 2]","[18, 9, 5, 3, 3]","[2, 3, 15, 7, 10]"
27419,,,,
27422,,,,
27423,"[1, 2, 10, 23, 19]","[1, 9, 10, 19, 15]","[1, 4, 14, 16, 19]","[4, 6, 32, 8, 4]"
27430,,,,
27432,,,,
27455,,,,
27460,"[2, 0, 10, 10, 22]","[1, 3, 10, 13, 14]","[1, 6, 4, 10, 20]","[0, 5, 13, 15, 8]"
27470,,,,
27472,,,,
27510,,,,
27665,"[0, 0, 0, 2, 5]","[0, 1, 0, 1, 5]","[0, 2, 0, 0, 5]","[0, 0, 2, 5, 0]"
27691,,,,
27692,,,,
27800,,,,
27801,,,,
27820,,,,
27823,,,,
27828,,,,
27832,,,,
27838,,,,
27839,,,,
27845,,,,
28010,,,,
28012,"[0, 0, 1, 8, 2]","[0, 1, 5, 3, 1]","[0, 0, 1, 3, 6]","[1, 0, 4, 5, 0]"
28016,"[0, 7, 12, 7, 0]","[2, 13, 7, 4, 0]","[1, 6, 6, 8, 5]","[0, 2, 11, 7, 6]"
28020,"[0, 1, 0, 2, 27]","[0, 1, 1, 8, 20]","[0, 0, 0, 4, 25]","[1, 0, 22, 6, 1]"
28022,"[0, 3, 2, 1, 2]","[1, 4, 1, 2, 0]","[3, 1, 0, 2, 2]","[0, 0, 6, 0, 1]"
28025,,,,
28121,"[0, 1, 2, 1, 2]","[1, 0, 3, 1, 1]","[0, 1, 1, 1, 3]","[0, 1, 4, 1, 0]"
28123,,,,
28125,"[0, 1, 1, 1, 4]","[1, 1, 0, 1, 4]","[0, 2, 0, 2, 3]","[0, 0, 2, 3, 2]"
28140,"[0, 0, 2, 8, 18]","[1, 0, 3, 10, 14]","[0, 3, 3, 6, 16]","[0, 3, 13, 9, 3]"
28150,"[2, 3, 3, 13, 1]","[6, 4, 8, 3, 1]","[0, 9, 5, 6, 2]","[0, 1, 8, 10, 3]"
28157,"[1, 2, 1, 10, 7]","[1, 1, 2, 10, 6]","[1, 4, 5, 5, 5]","[0, 0, 12, 3, 5]"
28160,,,,
28212,,,,
28213,"[0, 0, 2, 10, 6]","[0, 3, 3, 8, 4]","[1, 6, 3, 4, 4]","[0, 4, 10, 1, 3]"
28214,,,,
28216,,,,
28217,,,,
28221,,,,
28233,"[0, 5, 8, 34, 32]","[2, 10, 10, 29, 28]","[6, 5, 15, 34, 19]","[2, 6, 34, 26, 11]"
28242,"[0, 0, 2, 8, 24]","[0, 1, 9, 13, 10]","[3, 12, 10, 2, 6]","[0, 2, 15, 15, 1]"
28244,"[0, 0, 1, 11, 8]","[0, 0, 0, 8, 12]","[0, 0, 2, 7, 11]","[0, 2, 14, 4, 0]"
28271,,,,
28311,"[1, 4, 6, 13, 3]","[1, 3, 5, 11, 7]","[1, 3, 5, 7, 11]","[1, 4, 14, 6, 1]"
28315,"[0, 1, 4, 6, 9]","[0, 4, 6, 7, 3]","[4, 9, 3, 1, 3]","[1, 3, 9, 7, 0]"
28316,"[0, 0, 0, 2, 1]","[0, 0, 0, 2, 1]","[0, 0, 0, 2, 1]","[1, 0, 0, 2, 0]"
28322,"[0, 2, 6, 13, 2]","[0, 2, 9, 9, 2]","[0, 2, 7, 12, 2]","[0, 2, 4, 8, 9]"
28342,"[0, 0, 2, 3, 2]","[1, 0, 2, 3, 1]","[1, 2, 1, 2, 1]","[0, 0, 2, 2, 3]"
28344,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
28345,,,,
28346,,,,
28350,,,,
28352,"[1, 0, 1, 9, 10]","[1, 2, 2, 8, 8]","[1, 0, 4, 7, 9]","[1, 1, 6, 5, 8]"
28361,,,,
28412,"[1, 2, 9, 4, 3]","[0, 4, 6, 4, 5]","[1, 0, 2, 5, 11]","[0, 7, 10, 2, 0]"
28420,"[1, 1, 9, 16, 16]","[3, 8, 12, 8, 12]","[0, 4, 5, 18, 16]","[1, 2, 7, 10, 23]"
28423,,,,
28434,,,,
28443,,,,
28451,,,,
28455,"[1, 1, 8, 11, 9]","[0, 7, 5, 6, 10]","[2, 9, 6, 8, 4]","[2, 3, 17, 4, 3]"
28485,"[8, 16, 21, 21, 24]","[9, 18, 15, 24, 23]","[16, 12, 12, 18, 31]","[8, 14, 47, 14, 6]"
28515,,,,
28530,"[0, 0, 1, 5, 10]","[0, 1, 1, 8, 6]","[3, 2, 5, 2, 3]","[0, 1, 7, 3, 4]"
28720,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
28737,,,,
28745,"[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 2, 1]"
28761,"[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 1, 2, 0]"
28811,,,,
28831,"[0, 1, 0, 2, 9]","[0, 0, 1, 6, 5]","[0, 1, 4, 3, 4]","[0, 0, 2, 6, 4]"
28845,"[0, 0, 1, 4, 5]","[0, 1, 3, 1, 5]","[0, 0, 0, 3, 7]","[0, 1, 5, 2, 2]"
28850,,,,
28852,"[0, 2, 0, 8, 5]","[1, 2, 2, 5, 5]","[0, 2, 2, 4, 6]","[0, 0, 12, 3, 0]"
28855,,,,
28857,"[0, 1, 0, 9, 10]","[1, 0, 2, 10, 7]","[0, 0, 1, 8, 11]","[1, 1, 11, 5, 2]"
28864,,,,
28870,"[11, 18, 16, 28, 16]","[18, 20, 17, 20, 13]","[3, 6, 7, 27, 45]","[3, 10, 33, 22, 19]"
28871,,,,
28872,"[0, 0, 1, 4, 17]","[0, 1, 2, 8, 11]","[0, 1, 4, 8, 9]","[0, 1, 13, 5, 3]"
28885,,,,
28905,,,,
28908,,,,
28909,,,,
28917,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
28923,,,,
28927,,,,
28928,,,,
28930,,,,
28932,,,,
28933,,,,
28934,,,,
29902,,,,
29903,,,,
29905,,,,
29906,,,,
30010,"[2, 0, 4, 7, 8]","[2, 5, 4, 7, 3]","[3, 4, 5, 7, 2]","[0, 1, 5, 11, 4]"
30015,"[0, 0, 0, 4, 19]","[0, 0, 1, 5, 17]","[0, 1, 0, 5, 17]","[2, 14, 4, 1, 2]"
30020,,,,
30021,"[3, 5, 7, 5, 6]","[5, 4, 4, 4, 8]","[8, 5, 5, 3, 4]","[0, 3, 9, 8, 5]"
30032,"[0, 0, 2, 4, 27]","[0, 0, 2, 6, 25]","[0, 0, 2, 7, 24]","[1, 7, 17, 6, 1]"
30035,"[0, 1, 0, 11, 19]","[1, 2, 5, 10, 13]","[1, 0, 3, 13, 14]","[1, 4, 18, 6, 2]"
30081,"[0, 0, 0, 4, 4]","[0, 0, 0, 4, 4]","[0, 0, 3, 4, 1]","[0, 1, 6, 1, 0]"
30082,"[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 1, 2, 0]"
30100,"[0, 9, 2, 2, 1]","[2, 5, 2, 2, 1]","[4, 4, 3, 1, 0]","[1, 5, 3, 2, 1]"
30110,,,,
30120,,,,
30131,"[4, 4, 6, 9, 4]","[11, 6, 5, 4, 1]","[13, 7, 3, 3, 1]","[4, 10, 10, 1, 2]"
30142,,,,
30150,,,,
30160,,,,
30202,"[0, 0, 7, 5, 7]","[0, 3, 4, 7, 3]","[2, 3, 3, 5, 4]","[0, 2, 8, 6, 1]"
30220,"[0, 0, 0, 2, 7]","[0, 1, 0, 2, 6]","[0, 0, 1, 1, 7]","[0, 2, 2, 3, 2]"
30230,"[0, 4, 4, 8, 3]","[4, 4, 6, 4, 1]","[6, 4, 5, 3, 1]","[2, 8, 7, 1, 1]"
30300,"[0, 0, 2, 7, 11]","[0, 2, 6, 6, 6]","[1, 6, 4, 4, 4]","[0, 2, 11, 2, 4]"
30310,,,,
30320,,,,
30330,"[0, 0, 1, 6, 7]","[0, 0, 2, 7, 4]","[1, 0, 0, 5, 7]","[0, 1, 6, 1, 5]"
30340,,,,
