COURSE,F21_GRADE_12,F21_GRADE_10,F21_GRADE_7,F21_GRADE_4,F21_GRADE_02,F21_GRADE_00,F21_GRADE_MINUS_3,F21_PASSED,F21_FAILED,F21_ABSENT
31392,26,15,24,5,3,8,0,No data,No data,No data
31400,0,0,4,5,2,1,0,No data,No data,1
31405,6,5,5,7,0,4,0,No data,No data,3
31415,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31417,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31418,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31420,0,1,4,5,1,0,0,No data,No data,2
31428,2,4,4,1,0,0,0,No data,No data,4
31430,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31435,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31445,No data,No data,No data,No data,No data,No data,No data,16,0,No data
31470,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31631,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31632,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31633,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31634,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31710,8,16,18,15,3,3,1,No data,No data,No data
31711,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31713,9,28,15,2,0,0,0,No data,No data,1
31715,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31725,6,9,6,2,2,0,0,No data,No data,No data
31728,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31730,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31735,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31742,4,10,16,5,3,1,0,No data,No data,1
31745,7,8,4,2,1,0,1,No data,No data,No data
31750,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31756,3,4,4,2,0,2,0,No data,No data,1
31761,28,40,48,0,0,0,0,No data,No data,3
31762,5,14,20,4,0,1,1,No data,No data,No data
31765,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31770,7,12,4,5,1,2,0,No data,No data,2
31773,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31776,6,48,5,0,0,0,0,No data,No data,No data
31778,3,33,26,8,3,4,0,No data,No data,2
31782,8,10,8,1,0,0,0,No data,No data,1
31783,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31787,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31789,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31790,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31792,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
31795,No data,No data,No data,No data,No data,No data,No data,10,0,No data
34019,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34020,5,7,19,13,4,2,1,No data,No data,7
34021,4,8,3,0,0,0,0,No data,No data,No data
34022,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34029,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34031,5,8,10,11,1,6,0,No data,No data,3
34032,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34034,0,0,0,1,1,3,0,No data,No data,3
34038,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34041,4,0,3,1,0,0,0,No data,No data,11
34042,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34043,1,2,4,0,0,0,0,No data,No data,No data
34046,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34051,5,8,3,3,4,2,0,No data,No data,2
34052,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34053,5,2,1,1,1,1,0,No data,No data,5
34055,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34060,3,2,3,1,0,0,0,No data,No data,1
34091,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34092,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34094,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34120,2,2,0,1,1,1,0,No data,No data,1
34121,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34126,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34127,7,2,0,0,0,1,0,No data,No data,No data
34129,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34130,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34153,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34156,3,3,0,1,0,0,0,No data,No data,2
34190,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34192,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34194,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34210,3,4,6,3,1,4,2,No data,No data,13
34220,2,7,0,0,3,0,0,No data,No data,7
34229,7,9,3,4,3,0,0,0,2,No data
34230,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34240,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34241,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34249,2,1,1,0,0,0,0,No data,No data,No data
34250,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34251,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34269,0,3,2,0,0,0,0,No data,No data,No data
34290,No data,No data,No data,No data,No data,No data,No data,4,0,No data
34302,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34313,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34315,10,4,14,0,0,2,0,No data,No data,3
34318,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34322,2,1,4,1,0,0,0,0,1,No data
34323,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34330,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34331,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34332,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34333,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34334,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34338,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34339,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34343,4,2,3,0,0,0,0,No data,No data,4
34345,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34346,12,13,5,0,0,0,0,No data,No data,No data
34347,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34348,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34349,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34351,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34352,2,2,0,0,0,0,0,No data,No data,No data
34357,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34359,6,2,1,0,2,0,0,No data,No data,2
34360,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34361,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34362,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34363,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34365,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34366,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34367,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34368,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34369,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34370,4,3,2,0,0,0,0,No data,No data,4
34371,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34372,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34390,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34393,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34430,10,11,7,5,2,1,0,No data,No data,1
34440,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34451,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34492,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34495,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34539,No data,No data,No data,No data,No data,No data,No data,4,0,No data
34540,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34541,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34551,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
34552,8,27,15,6,2,1,1,No data,No data,No data
34553,8,7,1,0,0,0,0,No data,No data,No data
34590,9,15,0,0,0,0,0,No data,No data,No data
34591,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38798,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38799,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41000,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41010,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41012,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41015,0,1,1,0,1,1,0,No data,No data,No data
41020,21,32,21,0,0,0,0,No data,No data,2
41028,32,42,30,0,0,0,0,No data,No data,1
41029,27,21,8,0,0,0,0,No data,No data,No data
41031,12,33,26,9,0,0,0,No data,No data,3
41045,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41051,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41061,13,12,3,0,0,0,0,No data,No data,1
41072,24,23,44,0,0,0,0,No data,No data,1
41073,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41083,8,70,23,0,0,0,0,No data,No data,No data
41084,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41102,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41107,6,13,12,1,2,1,0,No data,No data,2
41111,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41112,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41113,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41117,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41126,3,2,7,5,0,0,0,No data,No data,No data
41129,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41201,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41203,4,24,16,8,5,10,1,No data,No data,2
41216,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41221,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41222,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41226,3,7,4,0,0,1,0,No data,No data,1
41236,4,8,8,9,6,1,6,No data,No data,2
41237,12,43,22,3,1,0,1,No data,No data,2
41270,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41271,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41275,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41280,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41312,3,6,5,3,5,4,0,No data,No data,No data
41315,No data,No data,No data,No data,No data,No data,No data,94,0,4
41316,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41317,24,24,6,2,0,7,0,No data,No data,No data
41320,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41321,1,2,3,0,0,1,0,No data,No data,No data
41341,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41342,No data,No data,No data,No data,No data,No data,No data,15,0,No data
41343,4,12,5,0,0,0,0,No data,No data,No data
41346,6,3,0,0,2,0,0,No data,No data,3
41347,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41391,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41392,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41401,3,2,6,0,1,2,0,No data,No data,No data
41402,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41416,3,27,29,5,0,0,0,No data,No data,No data
41417,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41418,12,12,6,5,0,0,0,No data,No data,3
41420,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41422,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41490,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41491,No data,No data,No data,No data,No data,No data,No data,6,0,No data
41501,12,15,21,12,13,26,6,No data,No data,7
41502,0,0,1,3,3,2,0,No data,No data,No data
41511,9,6,14,6,7,9,5,No data,No data,7
41512,3,4,20,7,8,3,2,No data,No data,4
41514,39,15,10,16,3,0,0,No data,No data,4
41515,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41516,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41517,7,10,2,0,0,0,0,No data,No data,No data
41522,15,3,3,3,1,1,0,No data,No data,1
41524,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41525,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41526,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41528,6,12,9,2,6,0,1,No data,No data,No data
41533,4,5,13,15,8,12,9,No data,No data,17
41534,2,5,8,5,10,3,1,No data,No data,3
41561,1,8,0,1,0,0,0,No data,No data,No data
41563,7,10,7,3,1,5,0,No data,No data,No data
41564,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41571,3,2,8,3,5,18,5,No data,No data,11
41591,No data,No data,No data,No data,No data,No data,No data,57,0,No data
41603,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41612,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41615,47,63,22,0,0,0,0,No data,No data,2
41628,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41635,15,52,28,1,0,0,0,No data,No data,No data
41650,12,34,19,11,6,3,0,No data,No data,1
41651,No data,No data,No data,No data,No data,No data,No data,11,0,No data
41653,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41656,8,38,20,4,4,0,1,No data,No data,5
41658,5,9,6,3,0,2,0,No data,No data,4
41659,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41661,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41662,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41667,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41668,2,6,3,0,0,0,0,No data,No data,1
41669,5,8,9,8,5,2,0,No data,No data,2
41680,6,9,20,14,9,8,1,No data,No data,5
41681,1,2,7,9,2,5,1,No data,No data,4
41684,2,5,3,3,1,1,0,No data,No data,2
41685,2,3,4,4,0,2,0,No data,No data,1
41686,4,14,33,14,9,5,0,No data,No data,3
41687,No data,No data,No data,No data,No data,No data,No data,40,2,No data
41689,3,3,3,1,0,0,0,No data,No data,No data
41690,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41691,No data,No data,No data,No data,No data,No data,No data,11,0,No data
41714,5,21,33,2,0,0,0,No data,No data,12
41730,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41733,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41734,10,8,0,0,0,0,0,No data,No data,No data
41737,36,45,7,3,0,0,0,No data,No data,1
41739,12,17,0,0,0,0,0,No data,No data,2
41742,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41743,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41744,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41747,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41748,3,4,3,3,0,0,0,No data,No data,No data
41784,4,8,23,8,2,1,0,No data,No data,4
41787,7,9,27,5,1,1,0,No data,No data,27
41788,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41789,4,7,19,1,1,4,0,No data,No data,2
41791,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41792,2,6,2,0,0,0,0,No data,No data,No data
41801,14,29,0,3,0,0,0,No data,No data,1
41808,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41809,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41812,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41813,4,7,2,2,2,0,0,No data,No data,1
41814,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41822,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41843,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41860,4,4,0,5,2,3,0,No data,No data,2
41888,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41889,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42002,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42003,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42004,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42005,2,2,1,2,0,0,0,No data,No data,No data
42007,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42008,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42011,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42022,3,33,17,0,0,0,0,No data,No data,No data
42042,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42071,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42081,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42083,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42085,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42087,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42090,21,32,39,1,0,0,0,No data,No data,No data
42101,32,42,57,34,35,12,2,No data,No data,16
42104,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42105,13,59,42,8,1,0,0,No data,No data,2
42106,6,10,11,9,1,1,0,No data,No data,5
42107,3,3,8,13,1,0,0,No data,No data,1
42111,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42112,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42114,1,2,5,1,7,1,0,No data,No data,No data
42115,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42117,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42123,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42136,19,14,4,1,0,0,0,No data,No data,8
42137,5,29,33,7,4,3,0,No data,No data,3
42142,No data,No data,No data,No data,No data,No data,No data,10,0,No data
42143,No data,No data,No data,No data,No data,No data,No data,6,0,No data
42178,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42180,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42184,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42185,5,15,10,1,0,0,0,No data,No data,2
42186,23,48,53,5,0,0,0,No data,No data,5
42187,9,10,10,5,4,0,0,No data,No data,1
42188,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42262,3,2,2,1,0,0,0,No data,No data,No data
42270,13,20,41,23,5,0,0,No data,No data,2
42281,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42282,12,34,16,0,0,2,0,No data,No data,No data
42340,28,24,5,0,0,0,0,No data,No data,1
42348,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42351,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42370,37,32,52,9,4,0,0,No data,No data,2
42372,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42373,11,56,11,1,0,0,0,No data,No data,2
42375,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42378,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42380,45,38,38,7,8,3,0,No data,No data,4
42381,12,22,3,0,0,0,0,No data,No data,No data
42383,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42385,No data,No data,No data,No data,No data,No data,No data,28,0,No data
42386,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42387,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42388,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42389,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42390,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42401,4,2,6,7,2,0,0,No data,No data,1
42406,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42415,13,27,31,25,24,15,0,No data,No data,14
42417,39,57,46,10,0,0,0,No data,No data,4
42421,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42429,41,148,90,39,3,1,0,No data,No data,20
42430,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42433,19,75,58,10,0,0,0,No data,No data,No data
42435,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42436,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42451,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42452,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42490,16,233,235,36,12,0,0,No data,No data,5
42504,No data,No data,No data,No data,No data,No data,No data,73,0,3
42505,No data,No data,No data,No data,No data,No data,No data,18,0,1
42543,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42554,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42575,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42576,18,53,30,3,0,9,0,No data,No data,3
42577,1,0,3,0,0,0,0,No data,No data,1
42578,32,43,25,5,0,0,0,No data,No data,No data
42580,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42583,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42584,15,18,7,0,0,0,0,No data,No data,1
42586,6,12,2,3,1,1,0,No data,No data,4
42587,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42610,No data,No data,No data,No data,No data,No data,No data,177,0,10
42611,No data,No data,No data,No data,No data,No data,No data,194,0,8
42634,28,69,92,4,0,0,0,No data,No data,1
42702,No data,No data,No data,No data,No data,No data,No data,23,0,No data
42712,No data,No data,No data,No data,No data,No data,No data,4,0,2
42713,No data,No data,No data,No data,No data,No data,No data,5,0,No data
42717,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42750,No data,No data,No data,No data,No data,No data,No data,200,0,No data
42751,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42785,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42786,No data,No data,No data,No data,No data,No data,No data,7,0,No data
42879,0,1,1,2,1,2,0,No data,No data,No data
42892,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42973,10,5,8,0,2,2,0,No data,No data,4
42B50,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B51,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B54,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B55,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B56,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B61,1,8,7,2,1,2,0,No data,No data,No data
42B66,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B67,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B68,9,10,0,0,0,0,0,No data,No data,1
42B71,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B73,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B76,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B77,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B82,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B83,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B84,No data,No data,No data,No data,No data,No data,No data,7,0,No data
42B85,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B86,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B87,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42B88,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42MMT,24,2,2,0,0,0,0,No data,No data,No data
46000,9,17,46,8,2,3,1,No data,No data,2
46100,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46110,3,15,21,6,0,2,0,No data,No data,4
46200,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46211,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46230,9,25,39,19,9,9,0,No data,No data,2
46300,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46310,10,15,16,2,4,2,0,No data,No data,1
46320,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46400,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46411,1,5,7,1,1,3,0,No data,No data,No data
46415,0,2,6,3,0,0,0,No data,No data,1
46420,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46430,No data,No data,No data,No data,No data,No data,No data,15,0,1
46440,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46500,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46600,6,14,5,0,0,0,0,No data,No data,No data
46610,6,3,2,0,0,0,0,No data,No data,No data
46901,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46905,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46910,No data,No data,No data,No data,No data,No data,No data,19,0,No data
46915,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46920,No data,No data,No data,No data,No data,No data,No data,11,0,No data
46W11,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W14,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W17,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W21,3,8,5,3,0,0,0,No data,No data,2
46W24,6,6,3,0,0,0,0,No data,No data,No data
46W27,4,9,6,0,0,0,0,0,1,7
46W31,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W34,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W37,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47201,12,36,50,9,0,0,0,No data,No data,1
47202,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47203,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47204,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47205,2,5,7,7,0,0,0,No data,No data,No data
47209,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47210,3,3,3,0,0,0,0,No data,No data,No data
47211,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47301,17,34,25,3,1,0,3,No data,No data,6
47302,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47303,3,2,3,1,1,0,0,No data,No data,No data
47304,5,8,5,3,0,0,0,No data,No data,No data
47305,14,7,7,1,0,0,0,No data,No data,2
47309,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47310,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47313,7,6,0,0,0,0,0,No data,No data,No data
47316,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47317,3,6,4,0,0,0,0,No data,No data,1
47318,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47319,1,17,16,7,5,5,0,No data,No data,3
47322,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47325,6,5,1,0,0,0,0,No data,No data,No data
47326,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47328,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47330,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47331,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47332,3,4,3,2,0,0,0,No data,No data,No data
47333,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47336,No data,No data,No data,No data,No data,No data,No data,8,0,No data
47507,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47508,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47509,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47511,No data,No data,No data,No data,No data,No data,No data,16,0,No data
47513,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47514,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47516,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47517,No data,No data,No data,No data,No data,No data,No data,38,0,1
47519,No data,No data,No data,No data,No data,No data,No data,28,0,1
62000,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62004,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62008,4,37,21,11,5,0,0,No data,No data,3
62009,3,5,9,3,2,4,0,No data,No data,4
62012,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
