COURSE,F21_LEARNING,F21_MOTIVATION,F21_FEEDBACK,F21_WORKLOAD
11937,"[0, 1, 0, 4, 10]","[0, 0, 3, 4, 8]","[2, 5, 7, 1, 0]","[0, 2, 10, 3, 0]"
11946,"[1, 1, 5, 5, 3]","[1, 7, 3, 3, 0]","[4, 4, 5, 1, 0]","[0, 2, 5, 4, 3]"
11951,,,,
11952,"[0, 1, 5, 4, 3]","[0, 2, 3, 6, 2]","[3, 6, 4, 0, 0]","[0, 1, 7, 3, 1]"
11953,"[1, 5, 2, 6, 1]","[3, 5, 3, 2, 1]","[4, 3, 4, 2, 1]","[0, 0, 4, 5, 5]"
11954,,,,
11955,,,,
11956,,,,
11957,"[0, 0, 3, 8, 4]","[0, 0, 3, 5, 7]","[0, 1, 1, 9, 4]","[0, 0, 7, 6, 2]"
11961,"[0, 0, 2, 3, 4]","[0, 1, 0, 5, 3]","[0, 0, 2, 1, 6]","[0, 1, 3, 3, 2]"
11968,"[0, 1, 5, 5, 4]","[0, 3, 3, 9, 0]","[5, 4, 5, 1, 0]","[0, 0, 10, 4, 1]"
11990,,,,
11993,"[1, 0, 7, 3, 0]","[1, 2, 4, 4, 0]","[1, 4, 4, 2, 0]","[0, 1, 5, 5, 0]"
11994,"[0, 0, 2, 8, 15]","[0, 0, 2, 7, 16]","[0, 3, 7, 9, 6]","[0, 2, 8, 11, 4]"
11995,,,,
11996,"[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 0, 0, 4, 0]","[0, 0, 2, 2, 0]"
11997,,,,
11B01,,,,
11B02,,,,
11B03,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
11B04,"[1, 2, 2, 2, 1]","[1, 3, 2, 2, 0]","[1, 1, 1, 2, 3]","[0, 0, 4, 3, 1]"
11B05,,,,
11B12,,,,
11B13,,,,
11B24,"[0, 0, 3, 0, 0]","[0, 1, 1, 1, 0]","[0, 2, 1, 0, 0]","[0, 0, 1, 0, 2]"
11B25,"[0, 1, 0, 2, 1]","[0, 0, 1, 1, 1]","[0, 0, 2, 1, 0]","[0, 0, 0, 3, 0]"
11B27,,,,
11E16,,,,
11MIB,,,,
12000,,,,
12003,"[0, 0, 0, 6, 16]","[0, 0, 0, 2, 20]","[0, 1, 6, 7, 8]","[0, 5, 12, 2, 3]"
12102,,,,
12104,,,,
12108,,,,
12109,,,,
12110,"[0, 2, 1, 3, 6]","[0, 2, 3, 3, 4]","[0, 0, 2, 2, 8]","[0, 0, 1, 9, 2]"
12111,,,,
12121,"[0, 0, 2, 8, 13]","[0, 1, 4, 7, 10]","[0, 1, 4, 5, 11]","[1, 2, 7, 6, 5]"
12122,,,,
12124,,,,
12130,,,,
12132,,,,
12134,,,,
12135,,,,
12138,"[0, 1, 2, 6, 1]","[0, 2, 0, 3, 5]","[1, 2, 4, 1, 2]","[0, 0, 8, 1, 1]"
12139,,,,
12140,,,,
12142,,,,
12143,"[0, 0, 3, 20, 24]","[0, 2, 7, 11, 25]","[0, 1, 1, 10, 34]","[0, 4, 28, 11, 3]"
12145,,,,
12202,,,,
12203,"[0, 0, 1, 3, 6]","[0, 1, 3, 3, 3]","[0, 1, 2, 2, 5]","[0, 0, 8, 2, 0]"
12205,"[2, 5, 7, 30, 17]","[5, 9, 17, 23, 7]","[6, 13, 17, 19, 6]","[1, 3, 28, 27, 2]"
12210,,,,
12227,"[1, 2, 6, 5, 5]","[2, 5, 2, 8, 2]","[2, 2, 3, 8, 4]","[3, 1, 11, 4, 0]"
12228,,,,
12231,"[0, 0, 1, 3, 10]","[0, 0, 1, 4, 9]","[0, 0, 0, 1, 13]","[0, 2, 9, 2, 1]"
12233,,,,
12237,"[2, 0, 3, 19, 30]","[1, 3, 4, 19, 27]","[2, 4, 15, 16, 17]","[1, 7, 35, 7, 4]"
12238,"[0, 0, 0, 1, 9]","[0, 0, 1, 5, 4]","[0, 0, 1, 4, 5]","[1, 0, 8, 1, 0]"
12240,,,,
12320,"[0, 2, 5, 17, 12]","[4, 2, 10, 16, 4]","[0, 3, 5, 18, 9]","[0, 5, 13, 13, 5]"
12326,"[0, 0, 1, 0, 10]","[0, 0, 0, 1, 10]","[0, 1, 5, 3, 2]","[0, 0, 2, 7, 2]"
12330,"[1, 0, 1, 3, 10]","[3, 0, 1, 5, 6]","[0, 3, 3, 5, 4]","[0, 1, 5, 7, 2]"
12331,"[0, 0, 1, 4, 9]","[0, 0, 2, 5, 7]","[0, 2, 2, 7, 3]","[1, 1, 7, 4, 1]"
12333,"[0, 1, 3, 8, 11]","[1, 1, 6, 5, 10]","[1, 0, 3, 4, 15]","[0, 2, 8, 6, 7]"
12336,,,,
12342,"[0, 0, 0, 1, 9]","[0, 0, 1, 5, 4]","[0, 0, 1, 1, 8]","[0, 0, 0, 1, 9]"
12344,,,,
12701,"[1, 1, 2, 16, 11]","[1, 3, 4, 12, 10]","[0, 2, 6, 14, 9]","[0, 1, 18, 11, 1]"
12813,,,,
12902,,,,
12909,,,,
12911,"[0, 1, 4, 7, 3]","[0, 1, 3, 8, 3]","[0, 0, 1, 8, 6]","[1, 2, 6, 3, 3]"
12919,,,,
12920,,,,
12925,,,,
12933,,,,
22000,,,,
22001,,,,
22002,,,,
22003,"[0, 0, 3, 3, 21]","[0, 1, 0, 7, 19]","[0, 1, 2, 7, 17]","[0, 0, 3, 13, 11]"
22004,,,,
22005,,,,
22050,"[1, 1, 5, 12, 12]","[5, 4, 6, 6, 11]","[3, 16, 5, 4, 4]","[0, 4, 19, 5, 4]"
22051,,,,
22052,"[0, 0, 1, 1, 9]","[0, 2, 1, 3, 5]","[1, 2, 1, 0, 6]","[0, 0, 2, 5, 4]"
22053,,,,
22054,,,,
22055,,,,
22056,"[0, 3, 3, 4, 7]","[1, 2, 5, 3, 6]","[0, 2, 11, 1, 3]","[0, 1, 6, 6, 4]"
22100,"[0, 0, 5, 20, 38]","[0, 5, 1, 21, 36]","[4, 11, 26, 12, 10]","[1, 7, 43, 8, 4]"
22104,,,,
22107,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22110,,,,
22111,"[2, 6, 6, 8, 17]","[3, 3, 8, 10, 15]","[1, 5, 10, 10, 13]","[2, 10, 21, 5, 1]"
22112,"[1, 0, 0, 4, 10]","[0, 2, 3, 4, 5]","[0, 3, 2, 5, 4]","[0, 0, 3, 3, 8]"
22115,"[0, 0, 3, 0, 6]","[0, 0, 1, 2, 6]","[0, 1, 1, 1, 6]","[0, 0, 6, 2, 1]"
22117,"[0, 1, 1, 9, 7]","[0, 4, 2, 5, 6]","[3, 1, 4, 5, 5]","[0, 1, 12, 2, 3]"
22125,"[0, 0, 0, 1, 6]","[0, 0, 0, 4, 3]","[0, 1, 1, 2, 3]","[0, 0, 2, 4, 1]"
22126,,,,
22136,,,,
22140,,,,
22141,"[0, 0, 0, 2, 2]","[0, 0, 1, 0, 3]","[0, 1, 1, 0, 2]","[0, 2, 2, 0, 0]"
22145,,,,
22175,"[1, 0, 0, 1, 1]","[0, 1, 1, 0, 1]","[1, 1, 0, 0, 1]","[0, 0, 1, 1, 1]"
22179,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 1, 0, 1]","[0, 0, 2, 0, 0]"
22200,,,,
22201,"[0, 0, 0, 0, 5]","[0, 0, 0, 2, 3]","[1, 0, 0, 1, 3]","[0, 0, 3, 2, 0]"
22202,"[0, 4, 4, 3, 4]","[1, 4, 3, 4, 2]","[0, 0, 2, 3, 9]","[0, 2, 9, 3, 0]"
22203,,,,
22204,,,,
22205,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22206,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 1, 0, 0, 0]"
22207,,,,
22208,,,,
22230,"[0, 2, 2, 14, 10]","[1, 6, 3, 11, 7]","[5, 6, 7, 7, 3]","[1, 0, 16, 6, 5]"
22231,,,,
22232,,,,
22235,"[0, 3, 3, 10, 8]","[1, 4, 2, 12, 5]","[0, 4, 4, 6, 10]","[0, 1, 13, 8, 2]"
22236,"[0, 6, 3, 4, 2]","[3, 6, 2, 4, 0]","[3, 7, 4, 1, 0]","[0, 2, 12, 1, 0]"
22237,,,,
22281,"[0, 1, 1, 8, 13]","[1, 1, 4, 6, 11]","[2, 3, 4, 6, 8]","[0, 1, 8, 4, 10]"
22282,,,,
22283,,,,
22284,"[0, 1, 1, 3, 4]","[0, 1, 1, 3, 4]","[0, 0, 1, 4, 4]","[0, 0, 5, 2, 2]"
22400,"[1, 0, 2, 3, 2]","[0, 2, 0, 2, 4]","[0, 1, 0, 1, 6]","[0, 0, 3, 3, 2]"
22403,,,,
22433,,,,
22434,,,,
22435,,,,
22437,"[0, 1, 3, 2, 1]","[2, 0, 3, 1, 1]","[3, 1, 2, 1, 0]","[0, 0, 6, 1, 0]"
22446,,,,
22448,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 1, 1, 1]","[0, 0, 1, 1, 1]"
22451,,,,
22452,,,,
22453,,,,
22455,,,,
22475,,,,
22481,,,,
22485,,,,
22486,,,,
22487,,,,
22506,"[0, 0, 0, 1, 7]","[0, 0, 1, 2, 5]","[0, 0, 1, 3, 4]","[0, 0, 4, 4, 0]"
22507,,,,
22508,"[0, 0, 0, 5, 6]","[0, 1, 0, 4, 6]","[0, 1, 1, 4, 5]","[1, 3, 6, 0, 1]"
22510,,,,
22511,,,,
22512,,,,
22513,,,,
22525,,,,
22530,,,,
22600,,,,
22601,,,,
22602,"[0, 0, 0, 2, 5]","[0, 0, 2, 1, 4]","[0, 0, 0, 0, 7]","[0, 0, 3, 3, 1]"
22620,,,,
22650,"[0, 0, 0, 0, 7]","[0, 0, 0, 1, 6]","[0, 0, 0, 2, 5]","[0, 0, 5, 2, 0]"
22651,,,,
22652,"[0, 0, 1, 0, 1]","[0, 0, 1, 1, 0]","[0, 0, 1, 1, 0]","[0, 0, 1, 1, 0]"
22653,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
22654,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22655,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]"
22656,,,,
22680,,,,
22681,,,,
22700,,,,
23101,,,,
23102,"[1, 5, 7, 8, 4]","[0, 4, 9, 10, 2]","[1, 5, 7, 9, 3]","[0, 1, 13, 10, 1]"
23151,,,,
23152,,,,
23154,,,,
23155,,,,
23205,,,,
23206,"[0, 0, 2, 2, 8]","[0, 0, 2, 4, 6]","[1, 1, 1, 3, 6]","[1, 0, 4, 3, 2]"
23208,,,,
23209,,,,
23210,,,,
23211,"[0, 3, 4, 9, 10]","[1, 2, 4, 9, 10]","[0, 0, 3, 8, 15]","[0, 0, 12, 8, 6]"
23212,"[0, 0, 1, 0, 1]","[0, 0, 0, 2, 0]","[0, 0, 0, 1, 1]","[1, 0, 0, 1, 0]"
23213,"[0, 1, 4, 14, 16]","[0, 4, 6, 9, 16]","[0, 5, 7, 14, 10]","[2, 10, 14, 8, 1]"
23220,,,,
23255,"[0, 0, 1, 1, 2]","[0, 1, 1, 1, 1]","[0, 0, 0, 3, 1]","[0, 3, 0, 0, 1]"
23256,"[0, 1, 0, 3, 4]","[1, 0, 1, 3, 3]","[0, 0, 0, 3, 5]","[0, 1, 3, 3, 1]"
23257,"[0, 0, 1, 5, 2]","[0, 0, 2, 3, 3]","[0, 0, 0, 2, 6]","[0, 0, 6, 0, 2]"
23258,"[0, 1, 2, 5, 15]","[1, 2, 3, 8, 9]","[2, 3, 4, 9, 5]","[0, 2, 19, 2, 0]"
23259,"[0, 2, 1, 10, 8]","[0, 1, 6, 6, 7]","[0, 0, 5, 4, 11]","[0, 1, 14, 3, 2]"
23272,,,,
23281,,,,
23301,,,,
23302,"[0, 2, 6, 11, 1]","[2, 3, 5, 7, 3]","[3, 2, 0, 12, 3]","[0, 4, 12, 3, 1]"
23511,,,,
23520,"[0, 0, 0, 7, 5]","[0, 0, 2, 3, 5]","[0, 2, 2, 2, 4]","[0, 0, 3, 3, 3]"
23521,,,,
23522,,,,
23531,"[0, 3, 2, 3, 3]","[0, 2, 3, 4, 2]","[0, 2, 1, 6, 2]","[0, 1, 6, 3, 1]"
23532,"[0, 0, 0, 3, 5]","[1, 0, 1, 0, 6]","[0, 3, 2, 1, 2]","[0, 0, 5, 3, 0]"
23534,,,,
23552,"[0, 0, 3, 2, 1]","[0, 0, 1, 2, 3]","[0, 0, 1, 2, 3]","[0, 1, 0, 0, 5]"
23564,,,,
23662,,,,
23711,,,,
23732,,,,
23832,,,,
23837,,,,
23839,,,,
23901,,,,
23902,,,,
23921,,,,
23924,,,,
23932,"[1, 3, 15, 13, 1]","[3, 10, 15, 4, 1]","[11, 11, 7, 4, 0]","[1, 4, 14, 12, 2]"
23936,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 1, 1, 0]"
23937,,,,
23951,,,,
23952,,,,
23953,,,,
23962,,,,
23981,,,,
23982,,,,
25102,"[0, 0, 1, 1, 6]","[0, 0, 0, 3, 5]","[0, 0, 1, 2, 5]","[0, 3, 5, 0, 0]"
25104,"[0, 0, 2, 2, 12]","[0, 0, 4, 6, 5]","[1, 2, 4, 4, 4]","[1, 2, 12, 0, 0]"
25105,"[0, 4, 5, 8, 7]","[0, 4, 8, 5, 6]","[3, 7, 6, 3, 4]","[0, 6, 14, 1, 2]"
25106,,,,
25107,"[0, 0, 3, 1, 6]","[0, 1, 3, 2, 4]","[1, 1, 4, 0, 4]","[0, 0, 8, 2, 0]"
25201,,,,
25202,,,,
25203,,,,
25204,,,,
25205,,,,
25206,,,,
25207,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 1, 1, 0, 0]","[0, 1, 0, 1, 0]"
25208,"[0, 0, 0, 2, 6]","[0, 0, 0, 3, 5]","[0, 0, 0, 1, 7]","[0, 1, 6, 0, 1]"
25209,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
25301,,,,
25302,,,,
25303,,,,
25307,"[0, 0, 1, 1, 5]","[0, 1, 0, 3, 3]","[0, 2, 1, 3, 1]","[0, 0, 7, 0, 0]"
25310,"[0, 1, 5, 2, 2]","[2, 1, 3, 4, 0]","[1, 2, 5, 1, 1]","[0, 2, 6, 2, 0]"
25311,,,,
25312,,,,
25313,"[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 2, 1, 0, 0]"
25314,"[0, 0, 0, 0, 5]","[0, 0, 0, 2, 3]","[0, 0, 0, 1, 4]","[0, 0, 2, 3, 0]"
25315,,,,
25316,"[0, 0, 0, 1, 5]","[0, 0, 0, 3, 3]","[0, 0, 1, 3, 2]","[0, 0, 2, 4, 0]"
25317,,,,
25318,,,,
25320,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 2, 1, 0]"
25321,"[0, 0, 0, 2, 3]","[0, 1, 0, 3, 1]","[0, 0, 1, 3, 1]","[0, 0, 2, 3, 0]"
25322,"[0, 0, 0, 0, 5]","[0, 0, 0, 1, 4]","[0, 0, 0, 0, 5]","[0, 0, 5, 0, 0]"
25323,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 2, 0]"
25324,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
25325,,,,
25326,"[0, 0, 0, 4, 1]","[0, 0, 0, 4, 1]","[0, 1, 1, 1, 2]","[0, 1, 4, 0, 0]"
25327,"[0, 0, 1, 0, 6]","[0, 0, 1, 2, 4]","[0, 1, 3, 1, 2]","[0, 0, 5, 1, 0]"
25328,,,,
25331,"[0, 1, 0, 0, 4]","[1, 0, 1, 1, 2]","[0, 0, 0, 0, 5]","[0, 0, 2, 3, 0]"
25332,,,,
25333,"[4, 1, 5, 2, 2]","[4, 3, 3, 2, 2]","[0, 0, 4, 4, 5]","[1, 2, 8, 1, 1]"
25334,,,,
25616,,,,
25617,,,,
25618,,,,
25619,,,,
25620,,,,
25801,,,,
25803,,,,
25805,,,,
25807,,,,
25808,,,,
25809,,,,
26000,"[0, 4, 8, 22, 15]","[3, 7, 13, 19, 7]","[2, 0, 10, 12, 23]","[3, 15, 24, 6, 1]"
26002,"[0, 0, 0, 0, 4]","[0, 0, 0, 1, 3]","[0, 0, 0, 0, 4]","[0, 0, 1, 3, 0]"
26003,"[0, 0, 2, 7, 10]","[0, 1, 1, 11, 6]","[2, 1, 1, 9, 6]","[0, 2, 9, 6, 1]"
26004,"[0, 0, 1, 4, 7]","[0, 1, 2, 6, 2]","[0, 0, 0, 5, 7]","[1, 0, 3, 2, 6]"
26006,,,,
26008,,,,
26010,,,,
26026,"[2, 2, 14, 16, 12]","[4, 7, 13, 12, 10]","[5, 5, 8, 17, 11]","[4, 16, 18, 4, 4]"
26027,"[3, 11, 30, 44, 20]","[9, 16, 26, 34, 20]","[11, 17, 27, 26, 23]","[13, 35, 40, 17, 0]"
26028,,,,
26030,,,,
26050,,,,
26124,"[0, 1, 3, 11, 3]","[2, 2, 5, 6, 3]","[2, 6, 7, 1, 2]","[0, 4, 8, 6, 0]"
26125,"[0, 0, 0, 2, 4]","[0, 0, 1, 1, 4]","[0, 0, 1, 2, 3]","[0, 1, 4, 1, 0]"
26127,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
26130,,,,
26134,,,,
26171,"[0, 0, 3, 4, 7]","[0, 1, 7, 1, 4]","[1, 1, 3, 6, 2]","[0, 1, 9, 3, 0]"
26173,"[0, 0, 2, 4, 3]","[1, 0, 7, 0, 1]","[1, 2, 4, 1, 1]","[0, 1, 5, 3, 0]"
26174,,,,
26199,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
26201,"[0, 1, 4, 18, 14]","[0, 5, 11, 14, 6]","[0, 0, 4, 9, 23]","[0, 4, 24, 5, 3]"
26202,"[0, 3, 2, 3, 1]","[0, 4, 2, 3, 0]","[1, 5, 3, 0, 0]","[0, 0, 3, 4, 2]"
26222,,,,
26225,,,,
26231,"[0, 1, 0, 3, 6]","[1, 1, 1, 3, 4]","[0, 1, 1, 2, 6]","[0, 1, 4, 1, 4]"
26236,,,,
26245,"[0, 0, 0, 2, 3]","[0, 0, 1, 3, 1]","[0, 0, 2, 2, 1]","[0, 0, 2, 0, 3]"
26255,,,,
26261,,,,
26263,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 0, 1, 0]"
26265,,,,
26271,"[1, 3, 2, 11, 10]","[0, 6, 5, 6, 9]","[1, 6, 1, 10, 8]","[0, 6, 12, 8, 0]"
26290,,,,
26299,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]","[0, 0, 1, 1, 0]"
26301,"[1, 1, 4, 19, 14]","[1, 2, 8, 20, 8]","[1, 1, 4, 12, 21]","[1, 1, 8, 15, 14]"
26317,"[1, 3, 4, 0, 5]","[3, 4, 2, 2, 1]","[3, 3, 1, 4, 1]","[0, 3, 6, 2, 1]"
26325,,,,
26330,,,,
26371,"[0, 0, 3, 2, 3]","[0, 1, 1, 4, 2]","[0, 2, 3, 2, 1]","[0, 1, 7, 0, 0]"
26374,"[0, 0, 3, 2, 5]","[0, 0, 3, 2, 5]","[0, 1, 2, 0, 7]","[0, 4, 4, 2, 0]"
26400,"[0, 2, 8, 32, 62]","[0, 5, 16, 42, 39]","[1, 1, 10, 29, 61]","[1, 12, 71, 16, 2]"
26407,"[1, 0, 0, 4, 2]","[1, 0, 1, 2, 2]","[0, 0, 1, 2, 3]","[0, 0, 2, 1, 2]"
26411,,,,
26416,"[0, 0, 0, 4, 2]","[0, 0, 0, 4, 2]","[0, 0, 1, 3, 2]","[0, 0, 2, 3, 1]"
26422,,,,
26426,"[1, 1, 1, 13, 12]","[1, 4, 6, 10, 7]","[6, 13, 6, 1, 1]","[0, 0, 13, 10, 4]"
26428,"[2, 1, 2, 2, 6]","[3, 0, 3, 2, 5]","[2, 2, 2, 4, 3]","[0, 2, 3, 3, 5]"
26432,,,,
26433,,,,
26436,,,,
26438,,,,
26444,"[0, 0, 0, 0, 6]","[0, 0, 0, 2, 4]","[1, 1, 0, 1, 3]","[0, 0, 3, 2, 1]"
26446,"[0, 0, 1, 4, 6]","[0, 0, 2, 3, 6]","[0, 2, 4, 3, 2]","[0, 1, 8, 2, 0]"
26455,"[0, 0, 0, 0, 5]","[0, 0, 0, 1, 4]","[0, 0, 1, 1, 3]","[0, 3, 2, 0, 0]"
26471,"[1, 0, 3, 14, 5]","[2, 2, 8, 8, 3]","[1, 0, 5, 6, 11]","[0, 2, 8, 12, 1]"
26474,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
26499,"[0, 0, 0, 0, 6]","[0, 0, 1, 0, 5]","[0, 0, 2, 1, 3]","[0, 0, 4, 0, 1]"
26510,"[0, 2, 2, 6, 2]","[1, 2, 4, 4, 1]","[3, 1, 3, 5, 0]","[0, 2, 5, 3, 2]"
26610,"[0, 0, 1, 1, 0]","[0, 0, 0, 2, 0]","[0, 0, 0, 1, 1]","[0, 1, 1, 0, 0]"
26701,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
26702,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
26920,,,,
26925,,,,
26932,,,,
26933,,,,
26944,,,,
26950,,,,
26960,,,,
26970,"[0, 3, 0, 3, 2]","[0, 1, 3, 3, 0]","[0, 2, 1, 2, 2]","[0, 0, 5, 2, 0]"
26980,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
26991,,,,
27001,,,,
27002,,,,
27007,,,,
27008,"[3, 8, 23, 29, 23]","[5, 22, 23, 26, 8]","[11, 20, 32, 9, 12]","[4, 14, 50, 14, 2]"
27015,,,,
27016,,,,
27020,,,,
27022,"[6, 13, 29, 48, 16]","[16, 35, 24, 31, 5]","[36, 36, 23, 14, 2]","[7, 11, 44, 29, 19]"
27023,"[0, 6, 13, 51, 28]","[5, 9, 15, 43, 26]","[3, 6, 7, 33, 49]","[2, 15, 56, 18, 7]"
27026,,,,
27028,,,,
27034,"[2, 1, 3, 15, 6]","[3, 3, 5, 12, 3]","[10, 6, 6, 4, 0]","[1, 10, 11, 4, 0]"
27035,"[0, 3, 6, 7, 4]","[1, 4, 6, 6, 3]","[4, 6, 5, 2, 3]","[5, 9, 3, 2, 1]"
27051,"[0, 0, 3, 10, 9]","[0, 0, 4, 6, 10]","[2, 2, 6, 5, 5]","[0, 2, 15, 1, 2]"
27101,"[2, 0, 5, 11, 16]","[2, 1, 1, 10, 20]","[1, 1, 9, 12, 11]","[1, 9, 14, 8, 2]"
27102,,,,
27106,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 1, 1, 0, 0]"
27220,"[0, 0, 4, 10, 11]","[1, 2, 3, 14, 5]","[6, 3, 10, 4, 2]","[0, 4, 12, 6, 2]"
27230,,,,
27246,,,,
27247,,,,
27250,,,,
27255,"[0, 0, 2, 3, 10]","[0, 0, 2, 3, 10]","[0, 1, 5, 0, 9]","[0, 2, 13, 0, 0]"
27302,"[1, 1, 1, 7, 7]","[2, 1, 2, 4, 8]","[1, 1, 2, 6, 6]","[0, 0, 9, 5, 2]"
27303,,,,
27322,"[0, 4, 10, 22, 76]","[8, 8, 27, 23, 44]","[7, 20, 22, 39, 22]","[0, 5, 36, 39, 28]"
27410,,,,
27419,"[1, 4, 3, 6, 15]","[4, 3, 5, 8, 9]","[2, 6, 6, 8, 6]","[2, 0, 18, 8, 1]"
27422,"[0, 0, 1, 16, 28]","[0, 0, 5, 11, 29]","[1, 2, 12, 14, 15]","[0, 12, 29, 3, 1]"
27423,,,,
27430,,,,
27432,,,,
27455,"[2, 9, 10, 12, 5]","[9, 13, 8, 5, 3]","[12, 7, 8, 7, 4]","[1, 6, 21, 9, 1]"
27460,,,,
27510,"[1, 0, 2, 3, 15]","[1, 0, 5, 7, 8]","[0, 1, 1, 11, 8]","[0, 0, 7, 9, 5]"
27641,,,,
27691,,,,
27692,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
27800,,,,
27801,,,,
27815,,,,
27820,,,,
27823,,,,
27827,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 0, 1, 0]"
27830,,,,
28001,,,,
28012,"[1, 2, 1, 2, 4]","[0, 4, 1, 3, 2]","[0, 1, 1, 2, 6]","[0, 0, 3, 4, 3]"
28016,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]"
28020,"[0, 0, 0, 8, 22]","[0, 0, 4, 10, 16]","[0, 0, 0, 6, 24]","[0, 4, 18, 7, 0]"
28022,"[0, 0, 2, 4, 2]","[1, 1, 3, 1, 2]","[0, 0, 3, 3, 2]","[0, 1, 1, 4, 2]"
28025,"[1, 1, 1, 1, 2]","[2, 0, 1, 2, 1]","[0, 0, 1, 4, 1]","[0, 0, 3, 2, 1]"
28121,,,,
28123,,,,
28125,,,,
28140,,,,
28150,,,,
28157,"[1, 0, 6, 2, 4]","[3, 0, 2, 4, 4]","[1, 1, 3, 3, 5]","[0, 3, 4, 5, 1]"
28160,"[0, 1, 3, 8, 12]","[3, 3, 3, 9, 6]","[0, 0, 1, 8, 15]","[0, 1, 3, 8, 12]"
28212,"[0, 2, 1, 8, 8]","[1, 2, 3, 10, 3]","[2, 1, 5, 5, 6]","[0, 1, 12, 5, 1]"
28213,,,,
28214,"[0, 0, 0, 1, 2]","[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 0, 3, 0]"
28216,"[0, 0, 1, 3, 4]","[0, 0, 3, 3, 2]","[0, 0, 2, 3, 3]","[0, 4, 3, 0, 1]"
28217,,,,
28221,"[0, 0, 0, 3, 1]","[0, 0, 0, 2, 2]","[0, 0, 0, 2, 2]","[0, 1, 3, 0, 0]"
28231,"[0, 0, 3, 0, 1]","[0, 2, 1, 0, 1]","[0, 0, 2, 1, 1]","[0, 0, 3, 0, 1]"
28233,,,,
28242,,,,
28244,,,,
28271,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 0, 1, 0, 1]"
28310,,,,
28315,,,,
28316,,,,
28322,"[0, 0, 0, 3, 0]","[0, 0, 2, 0, 1]","[0, 2, 1, 0, 0]","[0, 0, 1, 1, 1]"
